articleID,title,html_content,URL
61938,Changing to Windowed Mode with Windows 7,"Our teams have identified an issue preventing the game to correctly switch to windowed mode if Windows Aero is disabled. Players who run into this issue can correct it by <b>pressing twice the ALT+TAB keys</b>.<br><br>This should correctly change the game to windowed mode. If this is not the case, or if you have any other queries, please don&#39;t hesitate to <u><a href=""https://support.ubi.com/Cases/new"" target=""_blank"">let us know</a></u>.",https://www.ubisoft.com/help/game/article/title/000061938
65295,White circles on the ground in Discovery Tour: Ancient Greece,"Some objects or non-player characters (NPC) will have white circles displayed next to them on the ground - these are <b>crowd stations</b>.<br> <div style=""text-align: center;""><a href=""https://static.ubi.com/0071/Assassins_Creed_Odyssey/000049987_engb_CrowdStations.png"" target=""_blank""><img alt=""Two white circles on the ground next to the player character in Discovery Tour"" src=""https://static.ubi.com/0071/Assassins_Creed_Odyssey/000049987_engb_CrowdStations.png"" width=""100""></img></a></div><br>Standing in them will allow your character to perform the same animations as an NPC that would usually stand there, helping you completely immerse yourself in the scenic day-to-day life.<br><br>Do not hesitate to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank""><u>get in touch</u></a> if you have any other questions!",https://www.ubisoft.com/help/game/article/title/000065295
101232,Earning Alpha Packs in Rainbow Six Siege,"<div>You can <strong>earn</strong> <a href=""https://www.ubisoft.com/en-us/game/rainbow-six/siege/news-updates/V18uMxEUXBNICMlpEviPa/alpha-pack-info-and-faq"" target=""_blank"">Alpha Packs</a> in <em>Rainbow Six Siege</em> by:</div>
<div> </div>
<div style=""margin-left: 40px;"">Completing <a href=""https://www.ubisoft.com/help/article/000065810"" target=""_blank"">Battle Pass</a> tiers.</div>
<div style=""margin-left: 40px;"">Purchasing Packs from the in-game store. </div>
<div style=""margin-left: 40px;"">Winning matches.</div>
<div> </div>
<div>You will have a chance to receive an Alpha Pack after each match you <strong>win</strong> through the post-match <strong>Loot screen</strong>. </div>
<div> </div>
<div>Each pack contains a <strong>random</strong> cosmetic: a weapon charm, a weapon skin, or headgear. </div>
<div> </div>
<div>The <strong>rarity</strong> of the items range from Common to Legendary. </div>
<div> </div>
<div>If you unlock an item you<strong> already own</strong>, instead of a duplicate item you will receive <a href=""https://www.ubisoft.com/help/article/000063172"" target=""_blank"">Renown</a> based on its rarity.</div>",https://www.ubisoft.com/help/game/article/title/000101232
103219,Code of Conduct for Mario + Rabbids Sparks of Hope,"<div>At Ubisoft we are committed to providing an inclusive gaming environment where everyone, anywhere in our global community, can have fun while feeling safe and respected.</div>
<div> </div>
<div>To help us achieve this, we ask that <em>Mario + Rabbids Sparks of Hope</em> players follow our <a title=""Ubisoft Code of Conduct"" href=""https://www.ubisoft.com/help/article/000095037"" target=""_blank"">Code of Conduct</a>.</div>",https://www.ubisoft.com/help/game/article/title/000103219
64374,Accessing Challenges in Mario + Rabbids Kingdom Battle,"<div>You can find <strong>two</strong> types of Challenges in <em>Mario + Rabbids Kingdom Battle</em>:</div>
<div> </div>
<div style=""margin-left: 40px;""><strong>Challenges in <a href=""https://www.ubisoft.com/help/article/000063370"" target=""_blank"">Secret Chapters</a></strong></div>
<div style=""margin-left: 40px;"">When exploring worlds, you will have the opportunity to discover Secret Chapters. Within Secret Chapters, you can access special Challenges with a range of objectives and difficulties.</div>
<div style=""margin-left: 40px;""><br><strong>Challenges in <a href=""https://www.ubisoft.com/help/article/000062971"" target=""_blank"">co-op mode</a></strong><br>Accessing the Buddydome will allow you to play co-op Challenges as part of a unique campaign.</div>
<div style=""margin-left: 40px;""> </div>
<div>You can access even more Challenges as part of the <a href=""https://www.ubisoft.com/help/article/000062958"" target=""_blank"">Season Pass</a>.</div>",https://www.ubisoft.com/help/game/article/title/000064374
104843,Release information for Assassin's Creed Jade,"<div>Explore the path of Xia in<em> Assassin&#39;s Creed Jade</em>!</div>
<div> </div>
<div>For the latest <strong>updates</strong> on the game, please visit the official<em> </em><a href=""https://www.assassinscreedjade.com/"" target=""_blank"">website</a>.</div>",https://www.ubisoft.com/help/game/article/title/000104843
80983,Cross-play in Trials Rising,"<div><a href=""https://www.ubisoft.com/help/article/000061177"" target=""_blank"">Cross-play</a> is not available in <em>Trials Rising</em>.</div>
<div> </div>
<div>You can find more information about the game by visiting the official <em>Trials Rising</em> <a href=""https://www.ubisoft.com/en-gb/game/trials/rising"" target=""_blank"">website</a>.</div>",https://www.ubisoft.com/help/game/article/title/000080983
64762,Differences between editions of Rainbow Six Siege,"<div>
<div>Each year we release new editions of <em>Rainbow Six Siege</em>, which offer access to the latest Operators and customisations!<br><br>Depending on the year you purchased <em>Rainbow Six Siege</em>, you will have access to different content.<br><br><strong>Year 4</strong> editions, available between <strong>12 February 2019 </strong>and <strong>18 February 2020</strong>, include:</div>
<div style=""text-align: center;""><br><a href=""https://static.ubi.com/0071/Rainbow_Six_Siege/000053493_engb_Y4Grid.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Rainbow_Six_Siege/000053493_engb_Y4Grid_Cropped.png"" alt=""Breakdown of the contents of each Year 4 editions"" width=""100"" height=""55""></img></a></div>
<div> 
<div><strong>Year 5</strong> editions, available between <strong>18 February 2020 </strong> and <strong>15 March 2021</strong>, include:<br> </div>
</div>
<div style=""text-align: center;""><a href=""https://static.ubi.com/0071/Rainbow_Six_Siege/000032916_engb_Y5Grid.png"" target=""_blank""><img src=""https://static.ubi.com/0071/Rainbow_Six_Siege/000032916_engb_Y5Grid.png"" alt=""Breakdown of the contents of each Year 5 editions"" width=""100""></img></a></div>
<div style=""text-align: center;""> </div>
<div>
<div>
<div><strong>Year 6</strong> editions, available between <strong>15 March 2021 </strong> and <strong>8 March 2022</strong>, include:<br> </div>
</div>
<div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Rainbow_Six_Siege/000065550_en-GB_Year6EditionGrid.jpg"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Rainbow_Six_Siege/000065550_en-GB_Year6EditionGrid.jpg"" alt=""Breakdown of the contents of each Year 6 editions"" width=""100"" height=""56""></img></a></div>
</div>
<div> </div>
<div>
<div>
<div><strong>Year 7</strong> editions, available between <strong>8 March 2022 </strong> and <strong>7 March 2023</strong>, include:<br> </div>
</div>
<div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Rainbow_Six_Siege/000065550_en-GB_R6S_Editions_Comparison_Grid_2022.jpg"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Rainbow_Six_Siege/000065550_en-GB_R6S_Editions_Comparison_Grid_2022.jpg"" alt=""Breakdown of the contents of each Year 7 editions"" width=""100""></img></a></div>
</div>
<div> </div>
<div>Our <a href=""https://www.ubisoft.com/help/article/000065550"" target=""_blank"">Year 8 editions</a> are now available to purchase. </div>
</div>",https://www.ubisoft.com/help/game/article/title/000064762
104333,Accessing Just Dance subscriptions on Nintendo Switch,"<div><em>Please be aware that online services in Just Dance 2016, Just Dance 2017, and Just Dance 2018 will be <a class=""external-link"" title=""Follow link"" href=""https://www.ubisoft.com/help/article/000098938"" target=""_blank"">unavailable</a> from <strong>30 June 2023</strong>.</em></div>
<div> </div>
<div><span class=""ui-provider vi b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"" dir=""ltr""><a href=""https://www.ubisoft.com/help/article/000103684"" target=""_blank"">Just Dance+</a> (available for <em>Just Dance 2023 Edition</em>) and <a href=""https://www.ubisoft.com/help/article/000061025"" target=""_blank"">Just Dance Unlimited</a> are on-demand streaming services. Each of them grants you access to a catalogue of songs, playable for the duration of your purchased subscription.</span></div>
<div> </div>
<div>To <strong>access</strong> your subscription on Nintendo Switch, please make sure that you: </div>
<div> </div>
<div style=""margin-left: 40px;"">
<div>
<div>
<div><strong>Activate the subscription on the correct Nintendo account</strong></div>
<div>Make sure you are purchasing your subscription on the same Nintendo account you purchased Just Dance on.</div>
<div> </div>
</div>
<div><strong>Link your Ubisoft account to your Nintendo account</strong></div>
<div>Make sure your <a href=""https://account.ubisoft.com/"" target=""_blank"">Ubisoft account</a> is <a href=""https://www.ubisoft.com/help/article/000062362"" target=""_blank"">linked</a> to the same Nintendo account your game and subscription are purchased on.</div>
<div> </div>
</div>
<div><strong>Set your console as primary console</strong></div>
<div>Setting or changing the <a href=""https://www.nintendo.co.uk/Support/Nintendo-Switch/How-to-Change-the-Primary-Console-for-Your-Nintendo-Account-1442574.html"" target=""_blank"">primary console</a> for the Nintendo account you purchased the subscription on will allow the activation of the subscription.</div>
</div>
<div> </div>
<div>Your Just Dance+ or Just Dance Unlimited subscription will be <strong>shared</strong> between Nintendo Switch accounts if the purchase was made by the console&#39;s <strong>primary</strong> account.</div>
<div> </div>
<div>When your Just Dance+ or Just Dance Unlimited pass <strong>expires</strong>, you will no longer have access to the content or the unlocked avatars.</div>",https://www.ubisoft.com/help/game/article/title/000104333
64731,"Error message ""A Ubisoft service is not available at the moment"" on Ubisoft Connect PC","<div>This error occurs when Ubisoft Connect PC is <strong>unable </strong>to connect to Ubisoft Services. </div>
<div> </div>
<div>Please check the <a href=""http://www.ubisoft.com/help"" target=""_blank"">Ubisoft Help</a> home page to see if there are any ongoing <strong>degradations </strong>or <strong>outages</strong> for Ubisoft Services or Ubisoft Connect. </div>
<div> </div>
<div>If there are no ongoing service issues, please try our <a href=""https://www.ubisoft.com/help/article/000094617"" target=""_blank"">troubleshooting guide</a>.</div>",https://www.ubisoft.com/help/game/article/title/000064731
101379,Forwarding ports for Assassin's Creed Valhalla,"If you are experiencing <a href=""https://www.ubisoft.com/help/article/000063668"" target=""_blank"">connectivity issues</a> in <em>Assassin&#39;s Creed Valhalla</em>, this may be due to your <a href=""https://www.ubisoft.com/help/article/000096231"" target=""_blank"">NAT type</a>.<br><br><div>Should your NAT status show as anything other than <strong>Open</strong> or <strong>Single</strong> NAT, you may need to <a href=""https://www.ubisoft.com/help/article/000096217"" target=""_blank"">forward ports</a> to your device.</div>
<br><div>The ports needed for <em>Assassin&#39;s Creed Valhalla</em> are:</div>
<br><div>
<div style=""margin-left: 40px;""><strong>TCP</strong>: 80, 443</div>

</div>
<br><div>This will allow you to establish a connection with the game.<br><br>Please contact your Internet Service Provider (ISP) or router manufacturer for help with forwarding ports.</div>",https://www.ubisoft.com/help/game/article/title/000101379
72650,Changing the game difficulty,"You have the opportunity to change the in-game difficulty once you have launched a new game. To do this, please follow the steps below: <br> <div style=""margin-left: 40px;"">- At the start of a new game, you will have to choose the level of difficulty that you want to face.</div><div style=""margin-left: 40px;text-align: center;""> </div><div style=""text-align: center;""><a href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tw5GQAQ&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""User-added image"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tw5GQAQ&amp;oid=00D30000001aepTEAQ"" width=""100""></img></a></div><div style=""margin-left: 40px;""><br>- Once you have started a new game, if you want to change the difficulty level of your game, head to the main menu and select <i>Options</i>.<br><br>- Enter the <i>Gameplay </i>sub-menu.</div><div style=""margin-left: 40px;text-align: center;""> </div><div style=""text-align: center;""><a href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tvkrQAA&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""User-added image"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tvkrQAA&amp;oid=00D30000001aepTEAQ"" width=""100""></img></a></div><div style=""margin-left: 40px;""><br>- Then, highlight <i>Difficulty </i>and select the level of your choice.</div><div style=""margin-left: 40px;text-align: center;""> </div><div style=""text-align: center;""><a href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tw3PQAQ&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""User-added image"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000003tw3PQAQ&amp;oid=00D30000001aepTEAQ"" width=""100""></img></a></div>",https://www.ubisoft.com/help/game/article/title/000072650
66168,Crafting in Far Cry 5,"Many useful items can be crafted by players themselves: homeopathics and explosives such as dynamite or Molotovs.<br><br>To craft items, you&#39;ll need the required materials. You can pick up the necessary components while exploring. Components for explosives can be found in buildings, chests and on other characters whereas ingredients for homeopathics mostly grow in the wild. You can check the materials that are available to you in your <a href=""https://www.ubisoft.com/help/article/000066182"" target=""_blank"">inventory</a>. <br><br>Bring up the Wheel menu for crafting: the <a href=""https://support.ubi.com/faqs/000034222/"" target=""_blank"">Weapons Wheel</a> for explosives, the <a href=""https://support.ubi.com/faqs/000034250/"" target=""_blank"">Utility Wheel</a> for homeopathics. Highlight the item you&#39;d like to craft and press the key indicated on the screen. If you have the necessary space and components, this will add a new item of this type. <br><br>If you have any questions, please feel free to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank"">contact us</a>! <br><br> ",https://www.ubisoft.com/help/game/article/title/000066168
99148,Error Code Bookworm-BE8A522E in Far Cry 6,"This message occurs when there has been an issue accepting a <a href=""https://www.ubisoft.com/help?article=000099049"" target=""_blank"">co-op session</a> invite from another player.<br><br><div>
<div>You can resolve this by <strong>restarting</strong> the game.</div>
</div>",https://www.ubisoft.com/help/game/article/title/000099148
79709,Changing the first or last name on your Ubisoft account,"<div>To <strong>change </strong>the name displayed on your Ubisoft account:</div>
<div style=""margin-left: 40px;""><br>•  Access the <a href=""https://account.ubisoft.com/account-information"" target=""_blank"">Account Information</a> page.<br>​​​​​​•  Select the <em>Edit </em>button in the Private information section.<br>​​​​​​•  Enter your information in the First name and Last name boxes.<br>​​​​​​•  Complete the process by selecting <em>Save</em>.</div>
<div style=""text-align: center;""> </div>
<div>Your updated name should now be displayed in the Private information section.<br><br>You can request to <a title=""https://www.ubisoft.com/help/article/000063467"" href=""https://www.ubisoft.com/help/article/000063467"" target=""_blank"">review the data</a> that Ubisoft holds about you at any time.</div>",https://www.ubisoft.com/help/game/article/title/000079709
102501,For Honor Lore Recap,"<span style=""font-size: 20px;"">Back in 2017, For Honor made its debut and introduced the world to a new melee, Art of Battle-style game. With a healthy mix of different warriors, factions and a healthy amount of updates, the community became fell in love and became invested. Nearly six years have passed and the lore has evolved tremendously.<br><br>As the lore grew with new factions and heroes, Ubisoft Gameplan, Era De Lupi &amp; Menacecide has created a lore recap to grasp the full narrative so far. Whether you&#39;re new to the For Honor series or need a refresher, this video has you covered.</span>
<div style=""text-align: center;""><iframe frameborder=""1"" scrolling=""auto"" allowfullscreen="""" height=""315"" src=""https://www.youtube.com/embed/vB53DEg0oLA?controls=0"" title=""YouTube video player"" width=""560""></iframe></div>",https://www.ubisoft.com/help/game/article/title/000102501
98102,Accessing Discovery Tour: Viking Age,"<div>Available as a standalone or as part of <em>Assassin&#39;s Creed Valhalla</em>, <em>Discovery Tour: Viking Age </em>allows you to explore and learn more about the Early Middle Ages!<br><br>If you own <em>Assassin&#39;s Creed Valhalla </em>already, you can start the <em>Discovery Tour </em>from the game&#39;s main menu. <br><br>You will be able to launch the <em>Discovery Tour</em> from your platform&#39;s library, if you purchased the standalone version.<br><br>Please note, that you must be playing the game in <strong>online mode</strong> to access <em>Discovery</em> <em>Tour</em>. Once you have accessed it for the first time, you will be able to switch back to offline mode and continue to play. <br><br>You can find more information on the <em>Discovery Tour</em> on <a href=""https://www.ubisoft.com/en-gb/game/assassins-creed/discovery-tour"" target=""_blank"">the official website</a>.</div>",https://www.ubisoft.com/help/game/article/title/000098102
100657,Information about Ubisoft gift cards,"<div>Ubisoft Gift Cards allow you to gift <a href=""https://www.ubisoft.com/help/article/000079594"" target=""_blank"">Wallet</a> credit to a friend.</div>
<div> </div>
<div>They can be <a href=""https://www.ubisoft.com/help/article/000100658"" target=""_blank"">bought</a> digitally in the <a href=""https://store.ubi.com/"" target=""_blank"">Ubisoft Store</a> and are sent by email.<br><br>Your purchase will be subject to <a href=""https://www.ubisoft.com/help/article/000102341"" target=""_blank"">availability</a> of the Ubisoft Gift Cards and Ubisoft Wallet in your <strong>region</strong>.<br><br></div>
<div>The <a href=""https://www.ubisoft.com/help/article/000100659"" target=""_blank"">redemption</a> of your Ubisoft Gift Card can be subject to some <a href=""https://www.ubisoft.com/help/article/000100660"" target=""_blank"">restrictions</a>.</div>
<div> </div>
<div>Please <a href=""https://www.ubisoft.com/help/contact"" target=""_blank"">get in touch</a> in case of a <a href=""https://www.ubisoft.com/help/article/000100662"" target=""_blank"">missing gift card order</a> or, if you are <a href=""https://www.ubisoft.com/help/article/000100661"" target=""_blank"">missing gift card funds</a> after redemption.</div>",https://www.ubisoft.com/help/game/article/title/000100657
61900,Button mapping in Far Cry New Dawn,"When using a <a href=""https://support.ubi.com/Faqs/000040493"" target=""_blank""><u>controller</u></a>, you have the ability to change the mapping of your controls.<br><br>If you are playing on PC, you can also <u><a href=""https://support.ubi.com/Faqs/000040644"" target=""_blank"">customise your key mappings</a></u>.<br> <br>To start customising your controller layout:<div style=""margin-left: 40px;"">- Enter <i>Options </i>from the main menu.<br>- Select <i>Gamepad</i>.<br>- Navigate to <i>General</i>.</div><br>In this menu, you can adjust your look sensitivity and choose which set of controls you would like to change.<br> <div style=""text-align: center;""><a href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002pIXsQAM&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""&quot;Gamepad&quot; menu highlighting the &quot;Look Sensitivity&quot; setting"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002pIXsQAM&amp;oid=00D30000001aepTEAQ""></img></a></div> <br>To remap buttons:<div style=""margin-left: 40px;"">- Choose one of the control sets (<i>Ground</i>, <i>Vehicles</i>, <i>Helicopters</i>).<br>- Select the binding you wish to change.<br>- Choose the button you would like to bind to the action from the list.<br><i>If the button is already assigned to a different action, the two bindings will be swapped to ensure each action is bound to a unique button.</i><br> </div><div style=""text-align: center;""><a href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002pIXxQAM&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""In-game interface for remapping controller buttons"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002pIXxQAM&amp;oid=00D30000001aepTEAQ""></img></a></div><br><i>You can reset the settings in this category to default using the </i>Reset category<i> option displayed in the bottom right of your screen.</i>",https://www.ubisoft.com/help/game/article/title/000061900
97507,Language options in the Rocksmith+,"<div>Below is a list of the supported languages for all platforms: <br><br></div>
<table style=""height: auto;width: 100%;"" border=""0"" width=""100%"" cellspacing=""5"" cellpadding=""3""><tbody><tr><th colspan=""1"" rowspan=""1"" style=""width: 25%;""> </th><th colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Audio</strong></th><th colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Subtitles</strong></th><th colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Interface</strong></th></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Chinese </strong>(<strong>Simplified</strong>)</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;""> </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Chinese </strong>(<strong>Traditional</strong>)</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;""> </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>English</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>French</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>German</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Italian</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Japanese</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Korean</strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;""> </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x </td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Portuguese </strong>(<strong>Brazil</strong>)</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Spanish </strong></td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;""> </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr><tr><td colspan=""1"" rowspan=""1"" style=""width: 25%;""><strong>Spanish </strong>(<strong>LATAM</strong>)</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;""> </td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td><td colspan=""1"" rowspan=""1"" style=""width: 25%;text-align: center;"">x</td></tr></tbody></table>
<div> </div>
<div>
<div>
<div>The available language options may vary between versions.</div>
</div>
</div>",https://www.ubisoft.com/help/game/article/title/000097507
98998,Changing language options in Far Cry 6,"In <em>Far Cry 6</em> you can change the language for the in-game audio, interface and <a href=""https://www.ubisoft.com/help?article=000099029"" target=""_blank""><u>subtitles</u></a>.<br><div><br>To change the <strong>audio </strong>and <strong>interface</strong> languages:<br><br><div style=""margin-left: 40px;"">•  Open the in-game menu.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>System </em>tab, then <em>Options</em>.</div>
<div style=""margin-left: 40px;"">•  Select <em>Audio</em>.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>Interface &amp; Language </em>tab.</div>
<div style=""margin-left: 40px;"">•  Use the arrows to switch between the <a href=""https://www.ubisoft.com/help?article=000098945"" target=""_blank""><u>supported languages</u></a> in the <em>Audio Language </em>or <em>Interface Language</em> sections. </div>
<br><div>To change the language of <strong>subtitles</strong>:</div>
<br><div style=""margin-left: 40px;"">•  Open the in-game menu.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>System </em>tab, then <em>Options</em>.</div>
<div style=""margin-left: 40px;"">•  Select <em>Audio</em>.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>Subtitles</em><em> </em>tab.</div>
<div style=""margin-left: 40px;"">•  Use the arrows to switch between the available languages in the <em>Subtitles Language</em> section. </div>
</div>",https://www.ubisoft.com/help/game/article/title/000098998
80313,Playing Just Dance 2021 with multiple dancers,"To <b>play</b> with your friends on the same console: <br><br><div><div><div style=""margin-left: 40px;"">• Launch <i>Just Dance 2021</i>.<br>• On the controller selection screen, choose the <u><a href=""https://support.ubisoft.com/Faqs/000059750"" target=""_blank"">controllers</a></u> or <u><a href=""https://support.ubisoft.com/Faqs/000040835"" target=""_blank"">camera</a></u> you want to use. <br><i>Please be aware that you cannot mix different controller types, e.g. smart devices and console controllers. </i></div><div style=""margin-left: 40px;"">• Using your controller, follow the on-screen instructions to join the lobby.<br><br></div><div>Please note that there is a <b>limit</b> on how many devices or players can join in:</div><div style=""margin-left: 40px;""> </div><div style=""margin-left: 40px;""><b>Nintendo Switch</b></div><div style=""margin-left: 80px;"">Maximum of 6 Joy-Con controllers or 6 smart devices with the <a href=""https://support.ubi.com/Faqs/000051191"" target=""_blank""><u>Just Dance Controller app</u></a>.</div><div style=""margin-left: 40px;""> </div><div style=""margin-left: 40px;""><b>PlayStation 4</b></div><div style=""margin-left: 80px;"">Maximum of 4 PlayStation Move Controllers, 6 players with PS Camera, or 6 smart devices with the Just Dance Controller app.</div></div><br><div><div style=""margin-left: 40px;""><div><b>PlayStation 5</b></div><div style=""margin-left: 40px;"">Maximum of<b> </b>6 smart devices with the Just Dance Controller app.</div></div><br><div style=""margin-left: 40px;""><b>Xbox One</b></div><div style=""margin-left: 80px;"">Maximum of 6 players with Kinect or 6 smart devices with the Just Dance Controller app.</div><br><div style=""margin-left: 40px;""><b>Xbox Series X|S</b></div><div style=""margin-left: 80px;"">Maximum of 6 smart devices with the Just Dance Controller app.</div></div><br><div>Feel free to <a href=""https://support.ubi.com/Cases/New"" target=""_blank""><u>get in touch</u></a> if you have further questions.</div></div>",https://www.ubisoft.com/help/game/article/title/000080313
61087,System requirements for Watch Dogs 2,"<div>
<div><strong>Minimum requirements (1080p at 30 <a href=""https://www.ubisoft.com/help/article/000062726"" target=""_blank"">frames per second</a>)</strong></div>
<div>
<div style=""margin-left: 40px;""><strong>Operating system </strong>Windows 10 (64-bit versions)</div>
<div style=""margin-left: 40px;""><strong>Processor </strong>AMD FX 6120 @ 3.5 GHz, Intel Core i5-2400S @ 2.5 GHz, or better</div>
<div style=""margin-left: 40px;""><strong>RAM</strong> 6 GB</div>
<div style=""margin-left: 40px;""><strong>Video card</strong> AMD Radeon HD 7870 (2 GB), NVIDIA GeForce GTX 660 (2 GB), or better</div>
<div style=""margin-left: 40px;""><strong>Hard drive</strong> 50 GB available storage</div>
<div style=""margin-left: 40px;""><strong>DirectX version</strong> DirectX 11</div>
</div>
</div>
<div> </div>
<div>
<div><strong>Recommended requirements (1080p at 60 frames per second)</strong></div>
<div>
<div style=""margin-left: 40px;""><strong>Operating system </strong>Windows 10 (64-bit versions)</div>
<div style=""margin-left: 40px;""><strong>Processor </strong>AMD FX 8120 @ 3.9 GHz, Intel Core i5-3470 @ 3.2 GHz, or better</div>
<div style=""margin-left: 40px;""><strong>RAM</strong> 8 GB</div>
<div style=""margin-left: 40px;""><strong>Video card</strong> AMD Radeon R9 290 (4 GB), NVIDIA GeForce GTX 780 (3 GB), or better</div>
<div style=""margin-left: 40px;""><strong>Hard drive</strong> 50 GB available storage</div>
<div style=""margin-left: 40px;""><strong>DirectX version</strong> DirectX 11 </div>
</div>
<div> </div>
<div>Laptop models of video cards <a href=""https://www.ubisoft.com/help/article/000081045"" target=""_blank"">may work</a>, as long as their performance is similar to the minimum requirements.</div>
</div>",https://www.ubisoft.com/help/game/article/title/000061087
